RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021
395185,827,"Van Wert, OH",Msa,OH,26558,26225,26009,25662,25789,26018,26262,26362,26429,26527,26649,26856,27122,27662,28303,29122,29302,29461,29491,29699,30098,30632,31147,31592,31657,31679,31560,31332,31121,30872,30990,31292,31443,31325,31282,31146,31664,32068,32745,32926,33219,33412,33458,33616,33833,34231,34540,35022,35038,34966,34815,35121,35533,35862,36298,36355,36397,36585,36957,37325,37574,37928,38141,38454,38585,38873,38823,39031,39133,39075,38825,38567,38532,38532,38567,38427,38406,38393,38647,38652,38749,38820,39001,39104,39083,38961,38870,38875,38950,39034,39049,39143,39281,39489,39558,39637,39515,39770,39987,40393,40470,40502,40665,40915,40963,40899,40843,41042,41671,41554,41299,40446,40228,39917,39394,38820,38460,38314,38197,37824,37443,37286,37332,37528,37490,37509,37669,37831,37967,37884,37945,37937,37822,37786,37783,38070,38311,38597,38625,38644,38561,38656,38637,38840,38974,39179,39253,39485,39730,39924,40094,40200,40392,40509,40656,40611,40573,40356,40205,39289,38347,37433,37124,36978,36724,36468,36139,35968,35756,35685,35600,35927,36263,36530,36560,36491,36493,36505,36563,36595,36478,36326,36146,36216,36288,36419,36445,36538,36630,36734,36881,36961,37418,37854,38329,38319,38306,38322,38463,38514,38607,38627,38606,38535,38471,38496,38564,38735,38902,39098,39075,39015,38937,38930,39090,39324,39309,39163,38942,38965,39057,39115,39300,39448,39583,39810,39966,40083,40254,40545,40932,41222,41448,41692,42038,42557,43005,43409,43561,43859,44179,44448,44610,44655,44912,45117,45228,45225,45433,45590,45980,46167,46408,46639,46864,47182,47174,47278,47283,47487,47487,47521,47540,47725,47924,48085,48293,48503,48816,49055,49376,49706,50042,50457,50623,50838,50966,51279,51508,51820,52155,52503,52636,52777,52961,53274,53429,53575,53681,53780,53985,54112,54465,54323,54304,54053,54185,54205,54512,54835,55296,55753,56234,56812,57281,58249
394853,828,"Merrill, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76597,77638,78495,80347,81797,83123,83279,83882,84096,84936,85002,84689,84149,83408,82822,81995,81147,80268,80683,80646,81150,80733,80787,80726,80666,80764,80882,81011,81559,82029,82346,82103,81333,80438,79675,79503,79577,79633,79401,78871,78609,78312,78324,78096,78049,77912,78754,79622,80492,80339,79823,79423,78573,77932,77125,76982,76953,77068,76276,76040,75468,75534,75091,74965,75065,74859,74621,74168,73862,73627,72219,69379,66590,65157,65262,65144,65216,65199,65467,65388,65382,65071,66655,68830,71025,71309,70827,70578,70378,70388,70117,69891,69851,69796,69484,69151,69119,69710,70124,70363,70118,69932,69879,70076,69880,69915,69564,69447,69193,69202,69293,69451,69507,69628,69695,70093,70559,70959,70973,71120,71219,71734,72203,72681,73508,74207,74770,75013,75348,75840,76374,76810,77150,77117,77181,77361,77862,78401,79403,80087,80714,80858,81834,82814,84118,84808,85257,85774,86067,86533,86411,86440,86521,87096,87315,87189,86606,86434,86825,86886,86732,86258,86292,86680,86807,87142,87113,87492,87755,88330,88463,88425,88474,88750,89104,89094,88724,87350,86384,85574,85781,85736,85825,86236,86571,87090,87221,87419,87965,89054,90022,90746,90821,90877,90938,90895
753901,829,"Ludington, MI",Msa,MI,47020,47053,47007,46989,47030,47395,47708,48013,48151,48391,48676,49135,49437,49898,50022,50588,50547,50401,50229,50755,51181,51543,51729,52162,52850,53227,54185,54456,56245,57737,59561,59753,60834,62006,63709,64465,65229,66206,67922,69775,69895,69277,68491,69341,69709,69720,69232,69240,69355,69445,68973,69068,69954,71311,72147,72519,73120,74194,75768,77124,78369,79430,80337,80726,81193,81867,83049,83772,84556,85204,86016,87008,87930,88274,88599,88746,88983,88842,88926,89146,89075,89176,89560,90656,91296,92260,92487,93038,92736,92422,91729,91392,91240,90307,87824,84146,81184,79450,79156,78822,78843,79023,79199,79067,78951,79206,80161,81390,82275,82949,82941,83324,83388,83619,83864,84543,84645,84675,84553,84808,84843,84152,83569,82853,82715,82340,82408,82183,82279,82244,82138,81925,81845,81867,81778,81422,80999,80806,80137,79850,79446,79393,79109,78904,79002,79145,79164,78824,78304,77865,77499,77026,76661,76132,76160,75970,75713,75097,74480,74021,73639,72865,72005,70994,70160,69560,68787,68180,67457,67273,67174,67342,67224,67204,67120,66861,66465,66020,65888,65776,65623,65213,64963,64672,64679,64724,65315,66084,66624,66756,66500,66268,66043,65922,65681,65458,65145,64993,64332,63844,63644,63952,64345,64604,64839,65170,65339,65630,65771,65838,66217,66421,66782,66622,66563,66710,67083,67413,67740,67898,68253,68513,69203,69969,70755,71254,71683,71920,72134,72241,72497,72654,72784,72802,71803,70712,69507,69243,69204,69262,69310,69149,69074,69224,69562,70356,71215,72045,72604,73129,73308,73384,73312,73669,74064,74297,74458,74105,74135,74300,74562,74848,75157,75707,76305,76785,77227,77403,77211,77398,77882,78438,78912,78967,79148,79201,79154,79216,79168,79802,80618,81512,81948,82386,82874,83343,82870,82515,82383,82967,83890,84715,85634,85991,86268,86586,87030,87688,89014,90239,91321,91789,92041,92083,92054,92397
394858,830,"Middlesborough, KY",Msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13174,13146,13274,13488,13828,14128,14333,14349,14250,14162,14141,14117,14110,14207,14274,14346,14361,14360,14493,14677,15056,15342,15719,15964,16132,16274,16427,16456,16297,16259,16233,16621,16967,17503,17494,17726,18070,18566,18750,18992,19128,19305,19420,19372,19234,18928,19185,19323,19322,19244,19230,19389,19330,19364,19438,19515,19717,19955,19849,19691,19486,19713,19861,19898,20067,20027,19919,19676,19700,19606,19705,19790,20017,19769,19416,19036,18866,18779,18827,18795,18698,18522,18595,18534,18532,18394,18519,18752,18862,19288,19570,20072,20024,20334,20024,20081,19938,20298,20537,20484,20432,19981,19789,19558,19749,19733,19919,19947,20074,20017,20003,20102,20252,20681,20971,21272,21310,21369,21380,21357,21343,21299,21289,21322,21314,20910,20512,20011,19937,19845,20059,20153,20202,20066,20049,20058,20138,20290,20417,20578,20621,20735,20742,20882,21051,21517,21909,22222,22379,22491,22778,23109,23453,23691,23766,23945,23955,23993,23770,23852,23882,24407,24596,24948,25051,25121,25139,25107,25501,25878,25901,25548,25313,25461,25802,26156,26344,26864,27286,27843,28030,28235,28884,29701,30479,30666,30831,30876,31222,31318,31577
394508,831,"Crescent City, CA",Msa,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67959,68684,69105,70545,71470,72553,73496,74876,77279,79350,81038,81723,82954,84511,86604,87599,89609,91575,93778,95169,94661,95393,97157,100838,103899,106005,108138,110843,113612,116112,118697,121607,124831,126843,128042,128857,129275,130442,131121,132178,132273,132080,131958,131772,131953,131643,131324,131026,130582,130244,129070,127753,125765,124039,122218,120881,119772,118559,116622,113863,111293,108488,106322,103673,102086,99725,98101,96526,95312,94336,93088,91742,90496,89491,89127,89423,89314,89803,90443,90182,89528,88085,87703,87844,88155,88605,88826,88758,88936,88842,87523,86277,84987,85156,85094,85290,84987,84570,83857,83689,83429,83517,83163,83244,83240,83521,84518,85144,86347,87138,87800,87669,87460,87703,89797,91717,94071,95141,95595,95820,96041,96571,97347,98611,100710,101911,102734,103561,104440,105303,105655,106410,106963,108215,109203,109924,109332,109452,109645,110232,110670,110941,111605,112029,112993,113032,113954,114996,116563,117493,116885,116178,115116,115382,115783,116647,117256,118141,118267,118166,117931,117770,118379,118955,119781,120584,121197,121426,121790,122481,123543,124482,125374,126031,126727,127383,128320,128515,128552,128873,128166,127427,126375,126478,126763,127433,128248,128883,128800,128948,129449,130166,131122,131650,132435,132464,133031,133567,134363,134837,135896,136591,137701,138754,139918,140440,140255,140301,140658,141011,141508,142071,142640,143726,144530,145405,146453,148425,151091,153990,156584
394921,832,"North Vernon, IN",Msa,IN,,,,,,,,,,,,,,,,53764,54212,54523,55132,55482,55749,55947,56145,56174,56168,55731,55342,54771,54296,53848,53376,53076,52725,52416,52067,51644,51104,51049,51004,51312,51352,51394,51440,51538,51726,51794,51874,52232,52724,53157,53542,53619,53653,53525,53400,53428,53470,53732,53817,54085,54347,54657,54560,54535,54600,54660,54833,54789,54972,54883,54844,54694,54787,54653,54620,54525,54712,55087,55173,55172,54978,54968,54921,54711,54369,54281,54475,54685,54649,54447,54468,54777,55126,55491,55740,55992,56178,56340,56510,56657,56829,56980,57041,57028,57004,57019,57225,57606,58019,58379,58605,58942,59212,59650,60199,60608,60895,61016,61078,61091,61108,61272,61396,61209,61080,60949,61056,61213,61504,61760,61838,61935,61829,61700,61412,61528,61499,61331,60729,60319,60004,59752,59692,59426,59393,59091,58977,58771,58738,58845,59041,58974,58641,58261,57888,57770,57607,57743,57878,57861,57624,57414,57282,57354,57220,57219,57098,57048,57010,56937,56769,56752,56854,56994,56996,56761,56863,56886,56932,56798,56654,56507,56520,56498,56561,56194,55845,55639,55654,55572,55609,55647,55725,55583,55313,55223,55062,54919,54847,54854,54953,55129,55313,55389,55632,55989,56365,56192,55917,56243,56453,56722,56427,56354,56106,56076,55744,55504,55288,55591,55953,56019,56204,56319,56722,56939,57217,57382,57552,57564,57502,57171,57178,57046,57115,56974,56921,56947,56977,57083,56912,56848,56836,57197,57183,57464,57378,57544,57318,57277,57330,57428,57840,58423,58901,59046,59169,59383,59886,60242,60935,61309,61753,61973,62321,62566,63029,63418,63939,64107,64382,64685,65107,65348,65518,65852,66391,66605,66732,66981,67585,68165,68526,68775,68972,69451,69559,69558,69227,69476,69919,70690,71501,72348,73087,73758,74482,75126,76051,76986,78003,78710,79223,79387,79261,79163
394673,833,"Hays, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96376,96513,96105,96121,96602,96883,96697,95632,95086,93926,92927,91969,91442,90253,89864,89722,88634,87730,86583,87440,86851,87523,87203,87333,85979,85718,84657,82850,81865,80805,81059,79714,80012,79002,79465,78708,80017,80895,82605,83507,83407,83526,83402,83992,83697,84861,85008,86119,85274,84668,83507,83025,83020,83076,83186,83489,83494,82575,81532,81330,82279,83067,83329,83543,83863,83963,83535,82703,82097,81970,82184,81555,80627,79769,79416,78966,78384,77885,77726,77667
394601,834,"Forrest City, AR",Msa,AR,,,,,,,,,,,,,49384,49187,49190,49147,49364,49389,49471,49634,49449,49002,48820,49327,50146,50478,50358,50098,50055,50045,49768,49080,49341,50054,49899,48592,47106,46888,47131,47002,45882,45160,44912,45204,44538,43697,43457,43699,43493,42739,42004,42246,42862,43332,43405,43361,43924,44620,45567,46338,47441,48713,49867,50858,52216,53481,54624,55015,54890,54902,54872,55398,55656,55788,55940,55774,55451,55160,55346,55836,56406,56348,56347,56218,56495,56498,56555,56386,56160,55727,55158,55020,55710,56521,57058,57021,57286,58117,58653,59756,61055,62638,63850,64387,63866,63872,63895,64742,65091,65321,65969,66218,66615,66690,66808,67100,67617,68269,69265,70025,70460,70226,69762,69635,69579,69765,70211,70618,71524,71472,71263,70546,70742,71765,72922,73294,73037,73043,73466,74306,74768,74732,74336,73652,73773,72677,72374,71532,71520,70484,69393,68664,67137,66623,66388,68034,67470,67090,64566,64943,64096,64104,63094,61555,61265,60847,60170,57984,55648,54719,54960,53629,52850,52232,52250,52313,51742,51635,51409,51887,52635,52793,52557,52494,52778,52508,52144,50966,50131,49514,49883,49606,49579,49147,49472,49590,48908,48097,47195,47870,48725,49131,48856,48746,48968,48607,47810,46769,46603,47204,48102,48132,47462,45873,44297,43040,42520,43326,44174,45058,44863,43900,42524,41954,41197,41204,41091,41319,41610,41374,40566,39618,39110,39415,39651,38710,38690,38564,38875,38138,36445,34890,33912,33337,32818,31784,31384,31610,31811,31648,31085,31064,31391,31360,31204,30714,30521,30580,30428,29978,28453,27215,26242,25531,24878,24152,23580,22862,22616,22500,22517,22261,22696,23654,24784,25438,25409,25591,25776,26632,26565,26280,25470,25597,26074,26565,26591,26597,27310,28142,28560,28761,29108,29602,30034,30060,29758,29090,28716,28635,28358,27906,27731,27418,27298,27109
394606,835,"Fort Morgan, CO",Msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81873,81589,82153,82044,82103,81155,81321,81300,81483,80938,80424,79898,79371,79057,77938,77358,76482,76608,76110,75870,75445,75033,74528,74072,73748,73451,72996,72741,72438,72431,70942,69381,67641,67363,67100,66802,66282,65817,65379,65045,64856,64778,65178,65515,65899,66036,66238,66329,66460,66623,66847,66827,66683,66608,66838,67108,67335,67394,67590,68006,68446,68826,69300,69669,70211,70541,70978,71378,71910,72520,73017,73439,73695,74177,74511,75170,75624,76342,76972,77781,78550,79055,79549,79955,80533,81233,81981,82729,83396,83984,84641,84808,84955,85152,85731,86408,87180,87258,87403,87264,87817,88310,88768,89454,89947,90534,90920,91616,92300,93241,94084,95097,95798,96449,97118,97774,99222,100582,102137,103070,103743,104475,105320,106308,107301,108216,109217,110514,111351,112199,112644,113356,114228,115151,115944,116753,117414,118352,119132,119751,120102,120573,120640,120632,120704,121205,121895,122445,122571,123279,123975,125255,126267,127220,128682,130216,131664,132739,133735,134835,136427,137450
394864,836,"Mineral Wells, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70282,71500,72254,74145,75609,77995,80243,82360,83013,83012,83025,83359,83902,84366,85051,85563,86251,86144,86082,86043,87220,88782,90434,91204,91339,90704,90422,90210,90187,89062,88014,87185,87165,87790,87897,88725,89196,89682,89888,90035,90838,90846,90555,89368,89094,88316,87323,84977,83592,82961,82902,81631,80262,79387,78900,78746,77914,77332,76665,76772,76960,77482,77452,77409,76776,76613,76959,77454,77731,78204,79270,80289,80399,79758,78965,79113,79458,79611,79357,79486,80148,80623,81106,81479,82111,82299,83124,83964,85062,85563,86036,85727,85734,85665,86086,86053,86328,86797,87567,87645,87830,87937,88225,89065,89649,90112,89804,90243,90795,91646,91753,92387,92723,93766,94446,95227,95007,95288,96176,97177,98070,98426,98687,98867,99141,99429,99719,99481,100536,101010,101135,100646,100248,100560,101004,101663,102604,103408,104298,105447,106073,107179,107749,108441,108866,109451,110330,111045,111487,111967,112737,113635,114458,114799,115671,116898,118258,119361,120143,120894,121209,121518,121247,121120,121074,121493,121904,122284,122601,123471,124302,125256,125998,126749,127774,128623,128909,129387,129752,129797,129381,128393,128022,127800,128067,128361,128609,128960,129817,130474,131221,132266,133818,135756,137496,139264
753871,837,"Breckenridge, CO",Msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175876,175754,175762,176033,176627,177534,178249,179182,178681,178000,176642,175895,175242,174434,173912,173315,173055,172538,172129,171783,172942,174432,176411,177439,178112,179919,182400,184996,186404,187929,190087,191605,194189,196818,200763,205348,210861,215806,219547,222596,225680,228045,229801,232146,233766,235427,235824,236016,235094,234102,232850,232003,231110,230420,229875,229724,229589,229209,228502,227369,226438,225594,225359,225030,224776,224331,224079,222604,221280,219901,219260,218716,218207,217764,217051,216383,215642,215642,215281,215338,214804,214420,214278,214056,213824,213436,213082,212975,212851,214277,215656,217322,217701,218177,218217,218420,218590,218990,219455,219865,220423,217215,214278,211126,211685,212196,212812,213281,214036,214801,215801,216218,216887,219480,222021,224556,224885,225576,225638,226036,226856,228664,229875,231355,232460,232580,232633,232797,234887,236368,239250,241753,243321,242784,243068,244463,246664,249589,252693,255718,257562,259759,261777,264202,266865,270523,274304,277949,280651,283328,286023,289892,294001,298624,302927,307389,312346,317774,322765,327106,331851,336664,341982,347163,352500,357347,361067,364468,367223,370214,371263,372566,374415,378399,381556,384770,387011,389651,389696,389017,389134,390242,390335,389940,388208,388653,388788,384723,380275,374996,376631,379074,381880,384706,390534,398082,407839,416628,427857,444836,465221
394364,838,"Bastrop, LA",Msa,LA,18736,18583,18549,18432,18346,18302,18234,18295,18234,18293,18292,18421,18543,18735,18817,18912,19076,19249,19465,19503,19671,19627,19692,19688,19914,20050,20136,19983,19813,19525,19304,19165,19134,19184,19142,19051,18609,18470,18464,18883,19034,19314,19485,19474,19484,19540,19830,19820,19879,19591,19452,19068,18907,18652,18602,18876,18932,18971,18912,19048,19235,19379,19617,19677,19837,19972,20202,20188,20349,20437,20440,20566,20679,20993,20992,21157,21217,21318,21294,21281,21195,21187,21273,21350,21455,21472,21456,21539,21522,21741,21770,21958,22073,22168,22185,22248,22350,22309,22334,22259,22540,22513,22647,22629,22699,22784,22921,23039,23024,23200,23380,23583,23653,23872,24085,24361,24632,24864,25057,25164,25434,25601,25926,26307,26595,26765,26960,27021,27149,27187,27382,27496,27596,27847,27990,28092,28190,28461,28560,28596,28510,28562,28418,28089,27649,27048,26622,26045,25593,24834,24173,23670,23251,22892,22582,22614,22771,22845,22626,22502,22106,21943,21811,21764,21833,21632,21640,21562,21375,21206,21098,21101,21275,21321,21353,21300,21135,21206,20943,20588,20183,20050,20053,19957,19807,19730,19676,19652,19630,19559,19588,19636,19788,19788,19807,19823,19883,19889,19862,19852,19875,19889,19897,19909,19899,19910,19764,19690,19624,19653,19764,19764,19712,19650,19775,19914,19973,19971,20123,20253,20347,20468,20497,20674,20844,21074,21055,21148,21378,21730,21919,21996,22113,22233,22373,22432,22470,22529,22687,22804,22753,22604,22512,22612,22694,22757,22760,22784,22816,22807,22850,22827,22978,23132,23365,23459,23559,23550,23644,23693,23807,23849,23869,23920,23944,24019,24045,24053,24128,24251,24353,24472,24617,24841,24918,24965,25013,25150,25231,25266,25278,25373,25462,25602,25751,25981,26218,26522,26632,26498,26508,26747,27083,27276,27450,27640,27711,27683,27713,27676,27761,27951,28024,27918,27695,27508
394356,839,"Bainbridge, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30556,30148,29830,28997,28858,28969,29463,29645,29496,29357,29318,29418,30038,30492,30961,31660,31590,31542,30812,30833,31074,31194,31074,31002,30245,30080,30198,30455,30289,29561,29295,28819,28808,29111,29447,29374,29069,28612,27950,27437,27356,27477,27363,27090,26922,26730,27022,27471,28205,28840,29301,29563,29667,30175,31046,32116,32105,31537,30811,31070,32038,33267,34452,35330,36101,36147,36256,35910,36633,38234,39629,40502,40349,40564,40706,40962,40812,41098,40913,41997,42775,43550,44188,44298,44768,44434,44646,44999,45849,46474,47527,47429,47613,47327,47406,47193,46680,46409,45803,45471,45200,45665,45808,45985,45247,44774,44424,45182,46500,48293,49475,49989,50478,49995,49652,49230,49757,50192,49817,48896,46593,44493,43062,43268,42854,42972,42723,43086,42584,41745,41103,40597,41186,40638,40448,38893,38675,38238,38511,38266,38164,37861,37517,37672,38147,38816,38980,38950,38625,38635,38750,39443,39744,40440,41294,41783,41774,42135,42730,43979,45080,45982
395214,840,"Wauchula, FL",Msa,FL,35319,35451,35346,35409,35365,35530,35650,35900,36211,36572,36904,37131,37187,36845,36754,36861,37407,37752,38373,38983,39465,39496,39512,39781,40493,41789,43088,43476,43196,42820,42088,41080,39944,39697,39570,39378,38787,38243,37767,37897,38257,38377,38473,38585,39293,39658,40091,40319,40819,40844,40646,40400,40550,41038,41675,42343,42732,43188,43412,43830,44074,44437,45104,45517,45922,45985,46320,46679,47060,47365,47877,48170,48523,48926,49175,49730,50092,50740,51243,51560,51892,52088,52427,52925,53189,53423,53647,54029,54343,54711,54720,55100,55526,56218,56867,57488,58592,59913,61335,62518,63444,64348,65518,66754,67958,69089,70060,71311,72327,73456,74167,75063,76344,77853,79392,80585,81572,82534,83717,84567,85497,85652,86494,86815,87572,87665,87650,87925,88236,88707,88368,88016,87521,87330,86857,86394,85580,84901,84266,83119,81809,80537,79566,78536,77136,75652,73885,72262,70184,68439,66771,65434,64467,63154,62649,61825,60240,58413,56579,55679,55112,54241,53319,52549,51846,50725,48624,47084,47104,47598,48331,48345,48084,47767,47401,47224,46660,46077,45783,45537,45188,44937,44538,43723,43150,42890,42963,42551,42268,42961,43896,44645,44353,43948,43723,44289,44820,45305,45511,45916,46551,46430,46623,46478,47489,48177,49118,49536,50064,50388,50768,51187,51438,52114,52268,53056,52711,52631,52067,52154,52247,52566,52945,53351,53755,54204,54748,55080,55775,56602,57618,58272,58733,59088,59451,59855,60304,60564,60871,61202,61704,62227,62867,63433,64192,64847,65516,66057,66558,66803,66919,67066,67451,67623,67652,67862,68003,68279,68226,68411,68667,69275,70033,70596,70819,70778,70786,70769,70887,71063,71442,71679,71795,72044,72250,72473,72447,72995,73476,73837,73723,73564,73661,73922,74287,74261,74050,73988,74563,74874,74939,74902,75080,75387,75361,75404,75511,75849,76407,76978,77339,77772,78522,79516,80679,81881
753884,841,"Hailey, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292791,292769,290170,284877,279664,277730,278934,280343,281736,283891,285946,288829,292084,295254,299711,306134,312139,314601,313625,313522,313876,313458,313575,313274,313218,310849,309789,309060,310323,310919,311202,310986,310228,309732,310138,310153,309431,307224,305554,305102,303853,302695,300156,296142,293359,290326,285767,280984,276392,274819,271447,268060,265258,262772,260928,259153,257283,255818,255026,254162,252278,249837,247725,245836,243933,241735,239372,237148,233091,228866,224536,222016,220607,218689,217256,215628,213153,210992,209973,210571,212038,212538,212462,211194,209814,208809,208585,208160,208097,207874,206286,204135,202136,202035,202559,203135,203378,203667,203625,203863,204679,204577,204421,203824,203996,203577,202711,202192,202192,202001,201313,200730,200456,200992,201874,202347,202415,202579,203185,203647,203725,204176,204915,205225,204859,204255,204319,204754,205564,205978,206590,206995,208263,209135,210157,211263,212666,214521,215790,217026,217591,218506,219554,220961,221452,222135,222930,224314,225676,226860,228279,230205,232511,234819,236804,238623,240543,242591,244307,245944,247309,249293,251489,254368,256621,258747,260755,262629,264919,266719,268585,270182,271873,273831,275252,274676,273689,273142,274170,275224,276036,277458,278793,280451,281846,284035,286434,290237,295005,299874,304086,308866,314164,319766,326175,333169
